@relation satimage-weka.filters.unsupervised.instance.Resample-S1-Z80.0-no-replacement

@attribute Aattr numeric
@attribute Battr numeric
@attribute Cattr numeric
@attribute Dattr numeric
@attribute Eattr numeric
@attribute Fattr numeric
@attribute A1attr numeric
@attribute B2attr numeric
@attribute C3attr numeric
@attribute D4attr numeric
@attribute E5attr numeric
@attribute F6attr numeric
@attribute A7attr numeric
@attribute B8attr numeric
@attribute C9attr numeric
@attribute D10attr numeric
@attribute E11attr numeric
@attribute F12attr numeric
@attribute A13attr numeric
@attribute B14attr numeric
@attribute C15attr numeric
@attribute D16attr numeric
@attribute E17attr numeric
@attribute F18attr numeric
@attribute A19attr numeric
@attribute B20attr numeric
@attribute C21attr numeric
@attribute D22attr numeric
@attribute E23attr numeric
@attribute F24attr numeric
@attribute A25attr numeric
@attribute B26attr numeric
@attribute C27attr numeric
@attribute D28attr numeric
@attribute E29attr numeric
@attribute F30attr numeric
@attribute class {1.,2.,3.,4.,5.,7.}

@data
-0.984869,-0.856336,0.523215,0.709468,-0.37978,-0.534967,0.533444,0.712894,-0.067729,-0.345245,0.549793,0.717124,-0.756443,-0.370976,0.581282,0.705425,-0.151111,0.167164,0.828476,0.703775,-0.136658,0.530453,0.600752,0.499795,-0.453767,-0.191794,0.528832,0.491773,-0.218196,-0.006373,0.532085,0.7027,-0.203527,0.181492,0.303913,0.340849,5.
-0.102897,-0.375613,-1.45925,-1.248444,-0.084821,-0.360191,-1.446863,-1.240548,-0.067729,-0.345245,-1.433784,-1.232182,-0.168324,-0.020865,-1.33858,-1.30176,0.144362,-0.356737,-1.324934,-1.292491,0.160536,-0.168714,-1.072926,-1.28304,-0.232863,-0.367211,-1.397426,-1.245867,-0.218196,-0.356526,-0.90467,-1.03016,-0.203527,-0.169124,-1.133601,-1.2336,7.
-1.425855,-1.38076,-1.279026,-0.930945,-1.190918,-1.365151,-1.266835,-0.923774,-1.181266,-0.913868,-1.253459,-1.126814,-1.197532,-1.421309,-1.458571,-1.24894,-1.185267,-1.404541,-1.444568,-1.239957,-1.176837,-1.130069,-1.431571,-1.020858,-1.042846,-1.419717,-1.337231,-0.824621,-1.033453,-1.275675,-1.084265,-0.610073,-1.322796,-1.089492,-1.073705,-0.393894,5.
0.63208,0.367321,0.102692,0.021553,0.947536,0.601074,0.113379,0.02655,0.971571,0.398338,0.129035,-0.336555,0.787369,0.460537,0.161312,-0.192527,1.104649,0.647407,0.708842,0.020842,0.829222,0.661547,0.7203,0.027868,0.798026,0.509876,0.28805,-0.08744,1.11586,0.693931,0.292626,0.12508,1.139596,0.882725,0.543498,0.288368,3.
-0.396887,-0.637825,-1.519325,-1.354278,-0.084821,-0.622354,-1.506872,-1.34614,-0.364672,-0.738907,-1.914651,-1.495602,-0.09481,-0.677323,-1.698554,-1.407402,-0.372716,-0.531371,-1.2053,-1.239957,-0.06236,-0.518297,-1.670668,-1.230603,-0.453767,-0.674192,-1.517817,-1.298522,-0.144082,-0.487833,-1.503318,-1.082671,0.169563,-0.344432,-1.313291,-0.813747,7.
2.028536,1.19766,0.823588,0.233219,1.758674,1.038013,0.83349,0.501711,1.416986,1.229403,1.150877,0.506388,1.890091,1.116996,1.061248,0.33568,1.547858,1.302284,0.768659,0.493642,1.572207,1.142224,0.540978,0.342486,1.31347,0.685294,0.348246,0.017871,1.041746,0.518855,-0.126428,-0.189986,0.468035,0.050011,-0.534637,-0.761265,3.
-1.058367,-0.200805,-0.197682,-0.190113,-1.338398,-0.360191,-0.366695,-0.395816,-1.329737,-0.345245,-0.592266,-0.389239,-1.271047,-0.195921,-0.198662,-0.245347,-1.259135,-0.182104,-0.42768,-0.084225,-1.251136,-0.518297,-0.893604,-0.444059,-1.263751,-0.586483,-1.036253,-0.403375,-1.478139,-0.750447,-0.784941,-0.40003,-1.248178,-0.738876,-0.774223,-0.551339,1.
-0.984869,-1.16225,-1.218951,-0.666362,-0.674739,-1.408844,-0.966788,-0.448612,-0.958558,-1.26379,-0.952917,-0.652659,-1.050503,-1.421309,-1.938536,-1.724325,-1.333003,-1.404541,-1.743652,-1.712757,-1.02824,-1.392256,-1.909765,-1.492785,-1.263751,-1.507425,-2.601338,-2.614916,-1.255796,-1.494521,-1.982237,-2.027868,-1.248178,-1.177146,-1.792462,-1.443527,5.
1.073066,0.848043,0.823588,0.286136,1.389975,1.038013,0.83349,0.132141,1.416986,0.879481,0.549793,0.1376,1.375487,0.854412,0.581282,0.230039,1.400122,0.8657,0.589209,0.020842,1.42361,1.054828,0.600752,0.237614,0.945296,0.729148,0.28805,0.123183,1.560545,0.912777,0.532085,0.12508,1.587304,0.926552,0.783084,0.130923,3.
-0.176394,-0.72523,-1.759624,-1.830527,-0.45352,-0.709742,-1.746909,-1.662914,-0.438908,-0.695167,-1.493892,-1.653654,-0.388869,-0.764851,-1.698554,-1.513043,-0.372716,-0.618688,-1.683835,-1.502624,-0.359554,-0.605693,-1.491346,-1.492785,-0.380132,-0.674192,-1.939186,-1.403834,-0.366425,-0.356526,-1.682913,-1.60778,-0.054291,-0.344432,-1.433084,-1.391045,7.
-1.57285,-2.2548,1.724709,2.455715,-1.559617,-2.020559,1.433583,2.243971,-0.735851,-1.088829,0.30936,0.506388,-1.712136,-2.165295,1.361226,2.448506,-1.702344,-2.146735,1.366829,2.227241,-1.474031,-2.004027,1.078945,2.230194,-1.705561,-2.033678,1.853135,2.334724,-1.700481,-2.151056,1.489922,2.173005,-1.695885,-2.00986,1.202359,2.335153,2.
-0.249892,-0.550421,-1.5794,-1.248444,-0.45352,-0.709742,-1.986946,-1.451731,-0.438908,-0.345245,-1.133242,-1.021446,-0.462384,-0.458504,-1.458571,-0.984836,-0.151111,-0.57503,-1.624018,-1.187424,-0.136658,-0.430902,-1.013152,-0.968422,-0.159228,-0.542629,-1.277035,-1.0879,-0.144082,-0.356526,-1.263859,-0.925139,-0.128909,-0.51974,-1.013809,-0.708784,7.
1.220062,0.891745,0.282916,0.127386,0.652577,0.557381,-0.426705,-0.079042,0.377685,0.354598,-0.171507,-0.231187,0.713854,0.022899,-0.798618,-0.773554,0.144362,-0.444054,-1.2053,-0.977291,0.160536,-0.25611,-1.013152,-0.758677,0.061677,-0.191794,-1.036253,-0.929932,0.07826,-0.531602,-1.503318,-1.292715,-0.42738,-0.695049,-1.49298,-1.286082,7.
1.073066,0.804341,0.403065,0.233219,1.095016,0.994319,0.713472,0.237733,1.416986,1.229403,0.970552,0.453704,1.081428,0.854412,0.521286,0.282859,1.400122,1.258626,0.828476,0.283508,1.720804,1.273318,1.13872,0.29005,1.092566,0.685294,0.28805,0.017871,1.412317,1.044084,0.831409,0.230101,1.438068,1.058033,0.603395,0.235886,3.
0.485085,0.148811,-0.978653,-0.454696,0.800057,0.164136,0.05337,-0.237429,0.8231,0.179637,0.068926,-0.441923,0.419794,-0.020865,-0.858614,-0.615092,0.735308,0.516432,-0.188412,-0.399425,0.754923,0.355661,-0.176313,-0.391622,0.061677,-0.191794,-0.675079,-0.877277,0.671174,-0.006373,-0.90467,-0.872628,0.691889,0.006184,-0.414844,-0.656302,7.
-1.27886,-1.337058,-1.819698,-1.248444,-0.969698,-1.321457,-1.386853,-1.240548,-1.255501,-1.30753,-1.554001,-1.021446,-0.756443,-1.158726,-1.038601,-0.773554,-0.742057,-1.011614,-0.786581,-0.399425,-0.731046,-0.998975,-0.355636,-0.181877,-0.159228,-0.367211,0.107463,0.228494,0.07826,0.037396,0.113031,0.230101,0.99036,0.400628,0.363809,0.393331,5.
0.117596,0.848043,0.823588,0.709468,0.136399,1.038013,1.433583,0.924077,0.154978,1.229403,1.150877,0.717124,0.05222,0.898176,0.761269,0.705425,0.070493,0.734724,0.768659,0.493642,0.086237,0.748942,0.780074,0.70954,0.135312,1.079983,0.890006,0.597084,0.448832,1.087853,1.190598,0.807721,0.468035,0.882725,1.202359,0.813184,1.
-0.911371,-1.074846,-1.279026,-0.772195,-0.674739,-1.059293,-1.026798,-0.765386,-0.661615,-0.913868,-0.772592,-0.758027,-0.976988,-1.290018,-0.978606,-0.667912,-0.963662,-1.14259,-1.2053,-0.662091,-0.359554,-0.955277,-0.953378,-0.653804,-0.453767,-1.112736,-0.855666,-0.403375,-0.440539,-1.275675,-1.084265,-0.610073,-0.42738,-1.089492,-0.834119,-0.813747,5.
0.117596,-0.463017,0.102692,0.391969,-0.45352,-1.146681,0.353416,0.976873,-1.255501,-1.788672,1.210986,2.192275,-1.638621,-2.034003,1.181239,2.290044,-1.850081,-2.27771,1.486463,2.647507,-1.845523,-2.266215,1.796236,3.016738,-1.85283,-2.384513,1.552157,2.75597,-1.626367,-2.151056,1.549787,2.750625,-1.397414,-2.272822,1.921116,2.755006,2.
0.485085,0.061407,-0.077532,-0.190113,0.800057,0.469993,0.173388,0.02655,1.416986,1.010702,0.429577,0.242968,0.493309,-0.020865,-0.49864,-0.245347,0.809176,0.516432,0.050856,-0.084225,1.42361,0.880036,0.540978,0.29005,0.429852,-0.016376,-0.193515,-0.192752,1.412317,0.518855,0.59195,0.230101,1.811158,0.882725,0.842981,0.498294,7.
1.661048,1.066554,0.883663,0.603635,1.684934,1.256483,0.8935,0.39612,1.713929,1.098182,0.910444,0.40102,1.743062,1.204523,0.881261,0.230039,1.47399,0.996675,0.888293,0.230975,1.200714,1.01113,0.660526,0.027868,1.092566,0.641439,0.408441,0.017871,1.412317,0.650162,0.412356,-0.189986,1.139596,0.66359,-0.055466,-0.183967,3.
-0.176394,-0.200805,-1.038727,-0.930945,-0.158561,-0.185416,-1.266835,-0.923774,-0.141965,-0.345245,-1.493892,-1.07413,0.19925,-0.283448,-1.278584,-1.143298,-0.077243,-0.618688,-1.683835,-1.345024,-0.359554,-0.605693,-1.491346,-1.335476,0.135312,-0.191794,-1.216839,-1.035244,-0.069968,-0.356526,-1.443454,-1.240204,-0.054291,-0.651222,-1.672669,-1.391045,7.
-1.205362,-1.38076,-1.699549,-1.724694,-0.895959,-1.234069,-1.506872,-1.134957,-0.884323,-1.22005,-1.253459,-0.916079,-0.976988,-1.421309,-1.938536,-1.407402,-1.185267,-1.535516,-1.923103,-1.397557,-0.953942,-1.261162,-1.192475,-1.020858,-1.042846,-1.419717,-1.939186,-1.719768,-1.033453,-1.406983,-1.742778,-1.502759,-1.024324,-1.659244,-1.732566,-1.496009,5.
-1.866841,-2.167396,1.244111,1.979466,-1.633357,-2.020559,1.253555,2.191175,-1.849387,-2.007374,1.271094,2.192275,-1.932681,-2.077767,1.121243,2.025941,-1.702344,-2.059418,1.127561,2.384841,-1.696927,-2.135121,1.377816,2.230194,-1.558291,-1.902115,0.82981,1.544888,-1.552253,-2.019749,0.831409,1.752918,-1.54665,-2.141341,1.441945,2.230189,2.
0.779075,0.454725,0.162766,0.021553,0.505098,0.251523,-0.066649,-0.184633,-0.067729,-0.257765,-0.291724,-0.178503,0.787369,0.15419,-0.198662,-0.45663,0.144362,-0.356737,-0.726764,-0.241825,-0.656748,-1.261162,-0.714281,-0.444059,0.724391,0.509876,0.047268,0.017871,0.745289,0.343779,0.292626,-0.189986,0.468035,-0.169124,-0.175259,-0.183967,5.
0.63208,0.148811,-0.43798,-0.454696,0.652577,0.164136,-0.666742,-0.659795,0.674628,0.179637,-0.652375,-0.652659,0.419794,0.197954,-0.558636,-0.562271,0.439835,0.341798,-0.128595,-0.557024,0.754923,0.224567,-0.116539,-0.548931,0.356217,0.202896,-0.374101,-0.508686,0.671174,0.212472,-0.126428,-0.715095,0.691889,0.400628,-0.115362,-0.498857,4.
-1.719846,-2.167396,1.36426,2.244049,-1.485877,-1.889477,1.073527,1.663217,-0.438908,-0.695167,0.30936,0.1376,-2.006196,-2.165295,1.181239,2.554147,-1.702344,-2.146735,1.187378,2.542441,-1.251136,-1.52335,0.660526,1.181467,-1.85283,-2.033678,1.190984,2.808625,-1.84871,-2.151056,1.489922,2.803136,-1.845121,-2.141341,1.202359,2.650043,2.
-0.249892,-0.550421,-1.5794,-1.248444,0.062659,-0.360191,-1.146816,-1.240548,0.080742,-0.170284,-0.652375,-0.863395,0.125735,-0.108393,-1.038601,-0.984836,0.144362,-0.094787,-0.786581,-0.767158,0.160536,-0.081318,-1.192475,-0.968422,0.061677,-0.191794,-0.855666,-0.719309,0.374717,-0.181449,-1.0244,-0.925139,0.393417,-0.169124,-0.834119,-1.076155,7.
-0.249892,-0.025997,-1.158877,-1.036778,0.062659,-0.185416,-1.146816,-1.029365,0.080742,-0.170284,-1.133242,-1.021446,0.125735,-0.283448,-0.558636,-0.984836,0.144362,-0.094787,-1.025849,-0.977291,0.160536,-0.081318,-1.013152,-0.968422,0.061677,-0.191794,-1.277035,-1.298522,0.374717,-0.181449,-1.0244,-0.925139,0.094945,-0.169124,-1.013809,-1.076155,7.
0.926071,0.542129,-0.197682,-0.24303,0.652577,0.338911,-0.186668,-0.448612,0.674628,0.179637,-0.411941,-0.652659,0.713854,0.679357,0.101317,0.018756,0.735308,0.516432,0.110673,-0.399425,0.457729,0.355661,-0.116539,-0.548931,0.945296,0.597585,0.348246,-0.140096,0.967631,0.387548,-0.126428,-0.347519,0.691889,0.225319,-0.354948,-0.341412,4.
-1.866841,-2.298502,0.943738,2.561548,-1.854576,-2.282722,0.953509,2.560745,-1.62668,-2.269815,0.730119,2.192275,-1.712136,-1.946476,0.521286,1.656196,-1.406871,-1.535516,0.290124,1.281641,-1.399733,-1.130069,-0.176313,0.70954,-1.042846,-0.84961,0.28805,0.491773,-0.736996,-0.837985,0.053167,0.492656,-1.024324,-0.958011,0.064327,0.235886,2.
1.367057,1.022851,0.823588,0.127386,1.389975,1.038013,0.83349,0.290528,1.713929,0.879481,0.850335,0.295652,1.375487,1.204523,1.121243,0.494142,1.400122,1.040333,0.828476,0.493642,1.795102,1.22962,1.13872,0.237614,1.534375,1.299255,1.070593,0.702396,1.560545,1.306698,1.370192,0.7027,1.587304,1.320996,0.783084,0.498294,3.
-0.470385,-0.72523,-1.5794,-1.460111,-0.45352,-0.709742,-1.806918,-1.240548,-0.438908,-0.695167,-1.794434,-1.442918,-0.168324,-0.589796,-1.458571,-1.196119,-0.151111,-0.749664,-1.624018,-1.345024,-0.433852,-0.736787,-1.849991,-1.335476,-0.453767,-0.542629,-1.517817,-1.298522,-0.144082,-0.531602,-1.503318,-1.082671,-0.42738,-0.51974,-1.49298,-1.286082,7.
-0.764376,0.498427,0.342991,0.391969,-0.45352,0.513687,0.113379,0.184937,-0.438908,0.879481,0.910444,0.611756,-0.682928,0.591829,0.101317,0.018756,-0.889794,0.996675,0.649025,0.388575,-0.433852,1.22962,1.198494,0.761977,-0.895577,0.466022,0.709419,0.228494,-0.662882,0.825239,0.71168,0.597678,-0.651234,1.014206,0.962773,0.603258,1.
0.779075,0.629533,0.403065,0.021553,0.505098,0.644768,0.173388,-0.184633,0.526157,0.267118,-0.291724,-0.547291,0.787369,0.679357,0.281304,-0.086885,0.809176,0.691066,0.290124,-0.084225,0.829222,0.705245,0.301881,-0.234313,0.724391,0.509876,0.28805,-0.192752,0.448832,0.693931,0.053167,-0.189986,0.766507,0.707417,0.303913,0.025959,3.
0.338089,-0.200805,-0.137607,0.603635,-1.190918,-1.758396,0.353416,1.716013,-1.403973,-2.138594,0.369468,1.718119,0.493309,0.066663,-0.07867,-0.192527,-0.077243,-0.749664,0.409758,0.808841,-1.399733,-2.004027,0.182332,1.600958,0.135312,-0.016376,-0.193515,-0.456031,0.152375,0.168703,-0.186293,-0.084964,-0.651234,-0.958011,0.303913,1.075593,2.
1.073066,0.97915,0.703439,0.233219,1.389975,0.994319,0.953509,0.237733,1.713929,1.010702,0.730119,0.242968,1.375487,1.248287,0.821265,0.124397,1.104649,0.691066,0.529392,0.125908,1.126416,0.880036,0.839849,0.29005,1.092566,0.860711,0.589028,0.228494,1.11586,0.869008,0.59195,0.020058,1.438068,0.882725,0.603395,0.235886,3.
1.367057,1.022851,0.823588,0.497802,1.389975,1.256483,1.373574,0.712894,1.416986,1.448104,1.391311,1.085912,1.375487,1.029468,1.121243,0.705425,1.400122,1.651552,1.426646,0.913908,1.126416,1.22962,1.13872,0.70954,1.239836,0.729148,0.528832,0.491773,0.671174,0.912777,0.292626,0.492656,0.691889,1.320996,0.783084,0.708221,3.
1.661048,1.241362,0.883663,0.391969,1.316235,0.863238,0.353416,0.02655,0.748864,0.223378,-0.351833,-0.547291,1.449002,0.985704,0.641278,0.018756,0.956912,0.603749,0.110673,-0.136758,0.680625,0.224567,-0.116539,-0.496495,1.092566,0.641439,0.167659,-0.192752,0.819403,0.650162,-0.306022,-0.557562,0.542653,0.093838,-0.295052,-0.761265,4.
-0.764376,0.673235,0.643364,0.391969,-0.748479,0.513687,0.653462,0.39612,-0.735851,0.354598,0.369468,0.190284,-0.903473,0.37301,0.341299,0.018756,-0.889794,0.210823,0.349941,0.020842,-0.879643,0.399359,0.361655,0.027868,-1.190116,0.24675,0.408441,0.017871,-1.181682,-0.093911,0.172896,0.020058,-1.17356,0.093838,-0.295052,0.025959,1.
-0.764376,-1.031144,-0.55813,0.021553,-0.748479,-1.146681,-0.126658,0.184937,-0.735851,-1.132569,-0.111399,0.190284,-0.903473,-1.20249,-0.378649,0.388501,-0.889794,-1.186248,-0.128595,0.598708,-1.176837,-1.173766,-0.116539,0.394922,-0.895577,-1.244299,-0.313906,0.228494,-0.885225,-1.231906,-0.545481,0.020058,-0.875088,-1.220973,-0.774223,-0.183967,5.
-0.984869,0.148811,0.282916,-0.08428,-1.190918,-0.01064,0.05337,-0.237429,-1.181266,-0.170284,-0.171507,-0.073135,-0.756443,0.15419,0.041321,0.018756,-1.03753,-0.182104,-0.188412,-0.399425,-1.02824,0.006078,-0.176313,-0.181877,-0.969212,-0.016376,0.28805,0.123183,-0.440539,0.343779,0.532085,0.335123,-0.725852,0.356801,0.303913,0.130923,1.
0.779075,0.673235,0.282916,-0.24303,0.800057,0.513687,0.05337,-0.237429,0.8231,0.70452,0.068926,-0.441923,0.713854,0.679357,0.281304,-0.192527,1.104649,0.516432,0.290124,-0.189291,1.126416,0.705245,0.062784,-0.391622,0.945296,0.729148,0.28805,-0.08744,0.967631,0.737701,0.053167,-0.084964,0.99036,0.751244,-0.175259,-0.236449,3.
-1.205362,0.498427,0.523215,0.286136,-1.412137,-0.01064,0.293407,0.132141,-1.181266,-0.170284,0.068926,-0.073135,-1.344562,-0.020865,0.281304,0.018756,-1.554608,-0.356737,-0.188412,-0.399425,-1.54833,-0.4746,-0.594733,-0.391622,-1.484656,-0.016376,-0.193515,-0.08744,-1.478139,-0.181449,-0.186293,-0.242497,-1.472032,-0.51974,-0.65443,-0.236449,1.
1.073066,0.804341,0.162766,0.021553,1.095016,0.819544,0.173388,-0.184633,0.229214,-0.082804,-0.532158,-0.916079,0.493309,0.329246,-0.738623,-0.667912,0.144362,-0.182104,-0.726764,-0.662091,-0.06236,-0.343506,-0.714281,-0.811113,-0.159228,-0.498775,-0.855666,-0.824621,-0.440539,-1.100599,-1.084265,-0.820117,-0.42738,-0.651222,-0.834119,-0.813747,5.
0.044099,-0.200805,-0.678279,-0.878029,0.652577,-0.01064,-0.906779,-0.870978,0.674628,0.004676,-0.411941,-0.652659,0.419794,-0.108393,-1.038601,-0.984836,0.439835,0.036189,-1.025849,-0.767158,0.457729,0.355661,-0.116539,-0.391622,0.356217,0.202896,-0.374101,-0.508686,0.671174,0.387548,-0.365887,-0.505051,0.691889,0.400628,-0.354948,-0.341412,7.
-0.396887,0.804341,0.943738,0.603635,-0.37978,0.819544,0.953509,0.607303,-0.364672,1.010702,1.271094,0.611756,-0.388869,0.854412,1.121243,0.705425,-0.372716,0.8657,1.127561,0.861375,-0.359554,1.054828,1.13872,0.70954,-0.159228,0.685294,1.130788,0.491773,0.152375,1.21916,1.130733,0.7027,-0.128909,1.058033,1.142463,0.708221,1.
-1.940339,-2.298502,1.724709,2.773215,-1.928316,-2.37011,1.73363,2.613541,-1.700916,-2.269815,1.150877,2.244959,-1.859166,-2.165295,1.421222,2.448506,-1.850081,-2.234051,1.127561,2.227241,-1.845523,-2.135121,1.13872,2.020448,-1.705561,-2.165241,0.769615,2.071445,-1.478139,-2.151056,1.370192,2.225516,-1.472032,-2.141341,1.082566,2.230189,2.
-0.102897,-0.025997,-0.738354,-0.825112,-0.084821,-0.185416,-0.726751,-1.029365,-0.067729,-0.170284,-0.712483,-0.810711,-0.168324,-0.370976,-0.858614,-1.090478,0.144362,-0.356737,-0.846398,-1.082358,-0.136658,-0.168714,-1.072926,-1.073294,0.061677,-0.016376,-0.915862,-0.877277,-0.218196,-0.181449,-0.90467,-1.03016,-0.203527,-0.169124,-0.65443,-0.866229,4.
-0.102897,-0.025997,-0.738354,-1.036778,-0.37978,-0.01064,-0.966788,-0.818182,-0.067729,-0.170284,-0.952917,-1.021446,0.125735,-0.020865,-0.378649,-0.826374,-0.151111,-0.182104,-0.846398,-1.082358,-0.433852,-0.343506,-0.833829,-1.073294,0.650756,0.553731,-0.434297,-0.456031,0.374717,0.168703,-0.665211,-0.662584,-0.203527,-0.169124,-1.133601,-0.866229,7.
-0.102897,-0.025997,-0.738354,-0.825112,0.505098,0.338911,-0.186668,-0.079042,0.8231,0.529559,0.068926,-0.073135,0.125735,-0.195921,-0.858614,-1.090478,0.144362,-0.00747,-0.60713,-0.819691,0.457729,0.180869,-0.176313,-0.391622,-0.232863,-0.191794,-1.156644,-1.035244,-0.218196,-0.006373,-0.90467,-1.03016,0.094945,0.006184,-0.894016,-0.866229,7.
0.044099,0.97915,0.883663,0.603635,-0.158561,0.601074,0.8935,0.39612,-0.141965,0.048417,0.129035,0.242968,0.493309,1.204523,0.941256,0.599783,0.513703,0.996675,0.94811,0.598708,0.532028,0.836338,0.7203,0.814413,0.503487,1.255401,1.371571,0.860363,0.819403,1.044084,1.370192,0.7027,0.542653,1.058033,1.142463,0.708221,1.
1.955038,1.241362,1.184036,0.391969,1.684934,1.081707,1.193546,0.39612,2.010872,1.273143,1.210986,0.40102,1.743062,1.379579,0.881261,0.599783,1.769463,1.389601,1.187378,0.598708,2.092296,1.404411,0.899623,0.761977,2.049819,1.386964,0.950202,0.597084,1.412317,1.394236,1.250463,0.597678,1.438068,1.233342,0.962773,0.445813,3.
-0.470385,0.804341,0.883663,0.603635,-0.158561,0.994319,0.8935,0.76569,-0.438908,0.835741,0.910444,0.40102,-0.09481,0.985704,0.941256,0.599783,-0.372716,0.822041,0.94811,0.598708,-0.359554,0.836338,0.959397,0.604668,-0.380132,0.860711,0.82981,0.491773,-0.366425,0.869008,1.130733,0.7027,-0.352763,0.882725,1.142463,0.865666,1.
-0.396887,-0.375613,-1.45925,-1.407194,-0.084821,-0.534967,-1.6869,-1.398935,-0.364672,-0.345245,-1.674218,-1.390234,-0.168324,-0.677323,-1.518567,-1.513043,-0.151111,-0.487713,-1.743652,-1.502624,-0.136658,-0.649391,-1.491346,-1.492785,-0.232863,-0.542629,-1.578013,-1.45649,-0.218196,-0.531602,-1.383589,-1.450248,-0.203527,-0.51974,-1.552876,-1.443527,7.
-0.984869,-0.025997,0.282916,0.127386,-0.45352,0.338911,0.533444,0.343324,-0.735851,0.354598,0.30936,0.1376,-0.756443,0.329246,0.101317,0.177218,-0.742057,0.341798,0.110673,0.178442,-0.953942,0.224567,0.122558,0.027868,-1.190116,-0.191794,-0.374101,-0.508686,-1.404024,-0.181449,-0.126428,-0.137475,-1.17356,0.050011,-0.115362,0.025959,1.
-0.102897,0.97915,0.943738,0.815302,0.210138,1.387565,1.253555,0.818486,-0.067729,1.229403,1.271094,0.822492,-0.09481,1.248287,1.121243,0.705425,-0.077243,1.43326,1.366829,0.861375,0.160536,1.273318,1.13872,0.866849,0.135312,1.211546,1.130788,0.491773,0.152375,1.21916,1.430057,0.7027,0.169563,1.058033,1.441945,0.708221,1.
0.485085,-0.025997,-0.738354,-0.825112,0.136399,-0.185416,-0.966788,-0.818182,0.154978,-0.170284,-1.19335,-0.810711,0.419794,-0.020865,-0.858614,-0.826374,0.439835,-0.00747,-0.60713,-0.609558,0.457729,-0.168714,-0.594733,-0.601368,0.356217,-0.016376,-0.915862,-0.877277,0.374717,-0.006373,-0.665211,-0.662584,0.393417,0.006184,-0.894016,-0.656302,7.
-0.176394,-0.375613,-1.279026,-1.301361,-0.45352,-0.360191,-1.266835,-1.451731,-0.438908,-0.520206,-1.493892,-1.442918,-0.388869,-0.633559,-1.518567,-1.354581,-0.372716,-0.618688,-1.504385,-1.345024,-0.359554,-0.430902,-1.491346,-1.125731,-0.085593,-0.367211,-1.698404,-1.403834,-0.069968,-0.531602,-1.443454,-1.397737,-0.054291,-0.51974,-1.433084,-1.391045,7.
-0.470385,-0.72523,-1.759624,-1.671777,-0.45352,-0.709742,-1.506872,-1.662914,-0.661615,-0.695167,-1.253459,-1.442918,-0.388869,-0.633559,-1.698554,-1.513043,-0.372716,-0.618688,-1.504385,-1.502624,-0.359554,-0.605693,-1.491346,-1.335476,-0.380132,-0.367211,-1.698404,-1.614457,-0.069968,-0.356526,-1.443454,-1.397737,-0.352763,-0.344432,-1.193498,-1.391045,7.
-0.102897,1.241362,1.36426,1.079884,0.136399,1.256483,1.373574,0.871281,-0.067729,0.70452,0.549793,0.1376,0.125735,1.204523,1.121243,0.916707,0.144362,1.214967,1.426646,0.913908,0.160536,0.880036,1.13872,0.70954,-0.232863,1.299255,1.070593,0.913019,0.07826,1.306698,1.370192,1.070276,0.094945,1.320996,1.382048,1.075593,1.
0.63208,0.367321,-0.137607,-0.348863,-0.158561,-0.534967,-1.266835,-1.082161,0.377685,-0.170284,-0.592266,-0.494607,0.493309,0.066663,-0.558636,-0.773554,-0.077243,-0.269421,-0.547313,-0.767158,0.532028,0.093474,-0.056765,-0.181877,0.503487,-0.016376,-0.735275,-0.666654,0.522946,0.168703,-0.186293,-0.242497,0.542653,0.006184,-0.175259,-0.236449,7.
-0.470385,-0.200805,-0.858503,-0.930945,-0.45352,-0.360191,-0.84677,-0.923774,0.080742,0.048417,-1.013025,-0.916079,-0.388869,-0.108393,-1.038601,-1.143298,-0.372716,-0.269421,-0.786581,-0.924758,-0.359554,-0.25611,-1.013152,-0.915985,-0.085593,-0.016376,-0.735275,-1.035244,-0.366425,-0.006373,-0.964535,-0.820117,-0.054291,-0.169124,-0.953912,-1.023674,7.
-1.719846,-0.72523,-0.918578,-0.454696,-1.485877,-0.534967,-0.426705,-0.448612,-1.478209,-0.520206,-0.892808,-0.231187,-1.712136,-0.764851,-0.798618,-0.562271,-1.48074,-0.57503,-0.786581,-0.399425,-1.474031,-0.430902,-0.534958,-0.391622,-1.411021,-0.542629,-0.614884,-0.350719,-1.404024,-0.706678,-0.365887,-0.347519,-1.397414,-0.344432,-0.115362,-0.131486,1.
0.191094,0.061407,-0.55813,-0.560529,-0.084821,0.076748,-0.306686,-0.554203,-0.067729,0.267118,-0.532158,-0.758027,-0.09481,-0.020865,-0.738623,-0.826374,-0.077243,-0.00747,-0.726764,-0.819691,-0.06236,-0.168714,-0.714281,-1.020858,0.135312,-0.191794,-0.855666,-1.0879,-0.144082,-0.356526,-0.844805,-1.082671,0.169563,-0.344432,-0.834119,-1.076155,4.
-0.470385,0.498427,0.282916,0.021553,-0.45352,0.513687,0.593453,0.501711,0.451921,0.70452,1.150877,0.717124,-0.756443,0.15419,0.041321,-0.086885,-0.22498,0.341798,0.768659,0.336042,0.086237,0.574151,0.780074,0.499795,-1.484656,-1.419717,0.107463,0.965674,-0.959339,-0.444064,-0.126428,-0.189986,-0.42738,0.225319,0.363809,0.025959,5.
